Review_ID,Date,Rating,Review_Language,Version,Review_Likes,Review
5806,2024-01-19 22:59:58,1,en,2311.0.1,0,worse app ever
5807,2021-06-28 13:34:57,5,en,20.27.0,0,It's a great app. Very user friendly
5808,2021-03-18 17:45:35,3,en,20.24.0,0,Sometimes does not work
5809,2022-11-25 16:34:11,1,en,20.44.3,0,The fact I am being forced to use the Scotia app for 2-step verification is bad policy as many people will not have a smart phone. Should have the option of getting text or email.
5810,2021-12-04 09:17:16,1,en,20.33.2,0,Not installing?! On Samsung Galaxy A32
5811,2023-05-05 21:20:23,3,en,,0,cuz
5812,2023-12-19 18:01:39,5,en,2311.0.1,0,its great
5813,2021-05-14 09:32:30,2,en,20.26.0,0,Major bugs for interact-e transfers. Please repair.
5814,2023-04-01 10:52:12,5,en,20.48.0,0,👍
5815,2023-04-12 20:54:02,1,en,20.48.0,0,This app doesn't work at all keeps asking me to change my password Why in hell I needed to pay bills your app app such fix it your putting me in debt
5816,2022-09-09 13:59:14,1,en,20.42.1,0,Terrible app. I was on the phone with support for hours and can't locate the place on the app that allows credit cards to be frozen.
5817,2023-09-15 23:05:56,5,en,2308.0.0,0,Transfer of money is very easy and secure
5818,2021-09-21 22:39:44,5,en,20.30.1,0,Enjoy the new security feature 2sv! Well done ✅
5819,2021-02-07 23:08:53,5,en,20.23.0,0,Awesome
5820,2021-10-16 15:28:55,5,en,20.31.1,0,Very convenient and user friendly
5821,2022-11-04 16:09:31,1,en,20.43.2,0,Not being able to use it lately! Isnt working!
5822,2022-06-21 10:26:50,1,en,20.39.1,5,Pathetic. Most of the time the app doesn't respond. It hangs up. Website and app do not have any coordination. Like almost every time the 2 step authentication doesn't work. Delete the app reinstall and do everything from the scratch. Surprised to see it is one of the 5 big banks in Canada...so outdated.
5823,2022-02-05 02:17:07,1,en,20.35.0,1,I don't see any autopay manage setting...why is that
5824,2021-05-03 05:07:25,5,en,20.25.1,0,Easy to use
5825,2023-07-07 09:16:03,5,en,2306.0.1,0,I've been banking with Scotiabank for quite a few years now and I WON'T go to any other bank because i have had the best experience with them.
5826,2021-09-10 21:18:04,4,en,20.30.1,0,Had to search deposit- it wasn't in any options on any screen
5827,2023-12-07 15:45:47,5,en,2310.0.1,0,Excellent experience and highly satisfied with customer services and all bank services
5828,2022-01-25 11:09:13,5,en,20.34.4,0,Been with Scotia bank for over 20 years now and I have always been impressed with the incredible and helpful online service ppl. 🐾 🐾
5829,2023-09-30 18:24:23,5,en,2309.0.0,0,awesome Bank
5830,2021-12-03 13:21:05,1,en,20.33.2,4,The new cheque scanning is awful. It takes at least 5-7 tries for the app to accept a photo of a cheque. The previous version was quick and effortless. I can save myself time by driving to the branch and standing in line.
5831,2021-02-01 17:03:27,5,en,20.23.0,0,Great
5832,2021-09-01 13:51:38,5,en,20.30.1,0,"Great app, easy to use"
5833,2023-09-26 17:37:02,1,en,2309.0.0,0,Why the heck do we have to uninstall the app when it stops working. Fix the problem please
5834,2023-10-20 07:16:55,1,en,2309.0.0,0,"For the last 2-3 months I barely can use the app. It's always a ""can't connect retry"" message popping. It is really frustrating!"
5835,2022-07-28 10:21:47,1,en,20.40.1,3,"Scotia launched a half complete app while ending a working one. The new one is absolute junk. you cant manage transfers its missing features the help section claims to have, and you can't use the feedback section because it dosen't work."
5836,2023-04-21 18:50:03,4,en,20.48.0,0,Good app although it would be 5 star but the 2 step verification is extremely annoying it should be optional for me to decide my security level.
5837,2023-11-23 07:31:28,1,en,2310.0.1,4,"Seriously Scotiabank ? I can not search for transactions by amount on the App?? I need to go to the desktop version for that. I can then search with filters. I find the transactions. There are quite a few as run the lottery for my work . BUT when I find the date and transaction, the desktop app WILL NOT allow me to see who sent me money. I have to go back with date etc to the app on phone to see who paid me!!!!!!!!"
5838,2023-10-16 10:55:03,4,en,2309.0.0,0,No issues using this app
5839,2023-04-06 10:13:28,3,en,20.48.0,0,Quick check in and check out. Didn't experience any problems. The hotel is situated right on the highway that passes through the city for quick continuation of a trip. 
5840,2023-02-11 12:12:34,1,en,20.46.2,0,"Can never log in (cant complete request)Edit: Feb 2023 same issues persist. Glad to know you guys care. Edit: Dec 2021, still can't log in after the initial log in after reinstall. If i install the app and log in, no issues. If i log out, and try to log in, say a week later, cant complete request. Its ridiculous."
5841,2021-05-20 21:07:47,5,en,20.26.0,1,Works great. Easy to navigate!
5842,2023-11-08 14:26:41,1,en,2310.0.1,55,"Awful. I'm not sure what they did to the app but it's no longer usable. I can never log on anymore. Uninstalled and reinstalled and same issues. Screen immediately says ""something went wrong"" and gives the option to retry or cancel. Both options result in the same screen popping up over and over."
5843,2021-02-26 14:23:07,5,en,20.23.0,0,Siting on my kitchen table and doing my banking is amazing at my age I am 76 years old.everthing was nice a smoooooooth.
5844,2023-08-13 22:41:43,2,en,2307.0.1,1,"You have to call to set up transfers from LoC like its 1999. Why was that not done when the account was set up, or allow me to do it myself online? Very limited functions."
5845,2022-05-09 20:27:20,4,en,20.38.1,1,Removed a star because you started forcing 2SV with the app. What if I'm using my computer because I don't want to use the app? Ruins the whole point.
5846,2022-12-23 17:36:15,5,en,20.45.1,0,Exeptional
5847,2023-11-03 11:08:59,1,en,2309.0.0,0,Just constantly crashes for the last month. Totally unusable.
5848,2022-05-23 07:44:16,3,en,20.38.1,0,"This app has nice features, but lately it's been crashing hard. 05/23/22."
5849,2023-05-29 22:27:07,1,en,20.46.2,0,"Absolute trash app, don't bother downloading this garbage"
5850,2023-03-31 07:24:13,5,en,20.48.0,0,Easy to use.
5851,2023-03-01 19:30:20,5,en,20.47.0,0,Excellent app 👌
5852,2023-03-28 03:19:34,5,en,20.47.0,0,Really easy to use 👍🏾👍🏾👍🏾 thanks Scotia
5853,2021-01-13 08:08:42,5,en,20.21.1,0,It is easy to use and I like that you can sign in with a username rather than having to remember or get your card number everytime.
5854,2023-07-13 18:43:30,2,en,2306.0.1,0,The app keeps crashing every couple of months.
5855,2022-10-03 19:06:44,1,en,20.43.0,1,"Your Mobile application is not working at all since last update, perhaps I will give a better rating than 1 star. I am also contacting ScotiaBank about the issue."
5856,2021-08-03 19:55:08,5,en,20.29.0,0,Been good
5857,2022-01-14 17:16:36,4,en,20.25.1,0,Does what is supposed to. But I only do basics banking on it...
5858,2023-10-17 23:58:41,1,en,2309.0.0,0,the app initiated public sequences and options in a private instance... I dont trust this app at all banks aren't to be trusted
5859,2021-10-07 19:08:21,3,en,20.31.1,6,Ads 1st! .. the very 1st thing is an ad now.. every time I open my banking app.. the same one... completely ridiculous. Take this out. Once is one thing.. but every time is just annoying.
5860,2022-03-28 16:24:17,1,en,,2,Forces 2SV or does not give access to my account and will not let me opt out I do not want it i want a working app and do not want to ask 2sv for permission to my bankaccount thank you very much I have a password I have questions I have email verification I do not want 2sv Ya kinda done being charged 20 bucks a month for mandates u lost a customer
5861,2021-08-28 15:29:00,5,en,20.29.0,0,Great app very easy to use
5862,2023-10-26 13:04:42,2,en,2309.0.0,1,"not happy that 2 factor authentication forces me to have a lock on my phone, annoying"
5863,2022-06-03 12:07:24,1,en,20.38.1,1,Constant crashes and bugs. Fingerprint log in option keeps crashing. Difficult to decipher the rewards system. Needs to be more easily explained.
5864,2023-04-30 08:41:32,1,en,20.48.0,0,could improve on the technical side that other online banks have. another bank that I am with offers automated interact money transfers which I find very helpful for myself. I don't like that the functionality on the mobile app is not the same as the desk top when it comes to changing automated transfers.
5865,2023-12-13 21:01:46,3,en,2311.0.0,0,Matthew was a good man as an advisor
5866,2022-10-04 12:23:47,1,en,20.43.0,2,"Deserves ZERO stars. Took a perfectly good app and made it literally useless. I can't bank online at ALL since the ""update"" - not even on a browser page. It's just crash after crash after crash, accompanied by ""Sign into your mobile banking to continue"" messages."
5867,2021-03-27 19:42:58,5,en,20.25.1,0,🤝🏻 Awesome
5868,2023-01-17 20:30:47,5,en,20.45.1,0,Simple to use and reliable
5869,2023-06-09 21:39:23,1,en,2305.1.0,0,Can not add my cc to Google wallet Scotiabank does not care at all
5870,2021-12-02 14:55:50,2,en,20.34.3,0,as first time guest at this hotel chain not impressed. Cold water and toilet ran. Breakfast was over before 930 am. 
5871,2021-04-25 13:37:18,4,en,20.25.1,0,"Location great, breakfast excellent.  Was surprised that there were dogs on the second floor - thought it all was pet free."
5872,2023-11-14 08:53:21,5,en,2310.0.1,0,"great app, easy to use. It links to all your accounts."
5873,2022-03-16 02:06:18,1,en,20.36.2,0,"No able to sign in after your recent update, one of the worst ever bankimg app, i want to pay my bills, unable to sign in Scotia app on the phone I would give negative star - ⭐"
5874,2021-06-04 10:15:05,4,en,20.27.0,0,A bit noisy at times. Room was clean and friendly staff. Free breakfast was good.there are a lot of cheap motels in area.       
5875,2022-08-09 18:57:01,1,en,,0,This app breaks almost every update. It updated on the weekend and now I can't even get logged into not only the app but my entire bank account due to the two step verification also not working.
5876,2022-11-08 23:37:37,1,en,,1,Great when it actually works. Frequent glitches preventing access to accounts. Currently completely locked out of all online banking until a replacement debit card arrives (which I'm told could take almost another week) which is completely unacceptable. Should be able to still access accounts while waiting to replace a card that had the tap feature stop working.
5877,2023-10-07 08:58:21,1,en,2309.0.0,1,I don't like this verification set up. I want to do banking on my iPad not on my phone I only want to verify who I am on phone but this is such a pain.
5878,2022-06-27 13:11:11,1,en,20.39.1,0,Garbage
5879,2021-03-08 19:35:55,5,en,20.24.0,0,Good
5880,2021-08-09 13:48:11,4,en,20.29.0,0,Works great.
5881,2023-07-10 22:47:15,5,en,2306.0.1,0,Love the app. Clean and engaging
5882,2022-03-05 12:39:52,1,en,20.36.0,1,"After most recent update, I can't even log in to my banking app. It's been 3 days now, I can't do any banking whatsoever."
5883,2023-05-16 10:18:42,5,en,20.49.1,0,Wow very surprised and impressed used points for this hotel and all was perfect! Great family hotel!
5884,2021-08-09 12:48:54,4,en,20.29.0,0,"We have stayed here every year on our trip to the palm beach, dubai and will continue to do so. Great rooms and location. "
5885,2023-09-13 16:04:41,2,en,2308.0.0,1,"App won't let me take a picture of a cheque for deposit. I've signed in and out, restarted tablet, uninstalled and reinstalled app and still the camera function won't work. Camera app on tablet is fine. I allowed Scotiabank app to access camera."
5886,2022-06-08 08:57:27,1,en,20.39.0,2,"You updated it and now its broken. Just crashes when trying to sign in, deleted and redownloaded, still broken. Well done 👏"
5887,2022-06-24 20:51:07,5,en,20.39.1,0,Good app
5888,2021-05-05 07:44:42,5,en,20.26.0,0,Happy to do banking and easy
5889,2022-01-14 12:53:37,1,en,20.34.4,0,Since it's been updated the app has become extremely fussy and I cannot deposit a cheque
5890,2023-03-05 16:14:34,5,en,20.47.0,0,Nice and easy to use!
5891,2023-03-03 04:16:34,5,en,20.47.0,0,Very good
5892,2021-03-05 06:19:29,5,en,20.24.0,0,"Very effective, fast and reliable"
5893,2021-04-27 12:21:45,5,en,,0,Support :)
5894,2022-08-25 11:07:00,1,en,20.41.0,0,"I used to love this app but over the past number of weeks, it crashes every time I attempt to login. It crashes each time I use the 2 step login (biometrics). Now I can rarely even login to my account through my computer even because it requires 2 step verification using my phone, and if I disable 2 step verification, it tells me I need to install 2 step verification. Extremely frustrating and now I can't get to my accounts info, pay bills, or do the other regular stuff I do every week."
